id,retweetCount,replyCount,likeCount,quoteCount,bookmarkCount,sentiment_score
61.0,61.0,61.0,61.0,61.0,61.0,61.0
1.8768090987217628e+18,1.2295081967213115,0.45901639344262296,2.918032786885246,0.04918032786885246,0.06557377049180328,-0.05125409836065573
6.7358761346044456e+16,3.6212034952620873,0.5936825889256334,6.119082398440725,0.2843841010673605,0.24958982745138697,0.4020751171832491
1.630924149039448e+18,0.0,0.0,0.0,0.0,0.0,-0.8993
1.8887862136263153e+18,0.0,0.0,0.0,0.0,0.0,-0.3612
1.9029340235609544e+18,0.0,0.0,0.0,0.0,0.0,0.0
1.9112516407721743e+18,0.0,1.0,3.0,0.0,0.0,0.2263
1.9117451459065533e+18,22.0,2.0,37.0,2.0,1.0,0.8481
